"subsidiary_name";"geounit_name";"position_code";"aggregated_building_direction"
Новосибирский;г.Новосибирск;25054044404;GC/Рефарминг 2100
Московский;Спящая Москва Восток;25077100618;GC/Рефарминг 900
Новосибирский;Новосибирская область_RuR;25054100429;GC/Рефарминг 2100
Московский;г.Химки;25077100622;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077100641;GC/Рефарминг 900
Московский;Деловая Москва;25077100623;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Север;25078100273;GC/Рефарминг 2100
Уфимский;г.Стерлитамак;25002057316;GC/Рефарминг 2100
Грозненский;г.Грозный;25020100243;GC/Рефарминг 2100
Барнаульский;г.Барнаул;25022100238;GC/Рефарминг 900
Ростовский-на-Дону;г.Ростов-на-Дону;25061101318;GC/Рефарминг 2100
Московский;Спящая Москва Восток;25077100625;GC/Рефарминг 900
Санкт-Петербургский;Исторический Питер;25078122714;GC/Рефарминг 2100
Московский;Московская обл_RuR_Север;25077100627;GC/Рефарминг 900
Московский;г.Серпухов+Протвино;25077100628;GC/Рефарминг 900
Кемеровский;г.Кемерово;25042100153;GC/Рефарминг 2100
Московский;Спящая Москва Восток;25077100631;GC/Рефарминг 900
Барнаульский;г.Барнаул;25022100240;GC/Рефарминг 900
Барнаульский;г.Барнаул;25022100241;GC/Рефарминг 900
Уфимский;г.Уфа;25002055315;GC/Рефарминг 2100
Ростовский-на-Дону;г.Ростов-на-Дону;25061113522;GC/Рефарминг 2100
Московский;г.Реутов;25077100634;GC/Рефарминг 900
Московский;Московская агломерация;25077100635;GC/Рефарминг 900
Московский;Московская обл_RuR_Север;25077100636;GC/Рефарминг 900
Санкт-Петербургский;Ленинградская область_RuR;25047100261;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047105740;GC/Рефарминг 2100
Сочинский;Центральный район Сочи;25023100444;GC/Рефарминг 2100
Уфимский;г.Уфа;25002055321;GC/Рефарминг 2100
Сочинский;Центральный район Сочи;25023100446;GC/Рефарминг 2100
Сочинский;Центральный район Сочи;25023100446;GC/Рефарминг 2100
Краснодарский;г.Новороссийск;25023066970;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047100140;GC/Рефарминг 2100
Уфимский;г.Стерлитамак;25002055390;GC/Рефарминг 2100
Московский;Спящая Москва Север;25077100637;GC/Рефарминг 900
Московский;Спящая Москва Восток;25077100638;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077100639;GC/Рефарминг 900
Барнаульский;г.Барнаул;25022100242;GC/Рефарминг 900
Новосибирский;г.Новосибирск;25054100299;GC/Рефарминг 2100
Новосибирский;г.Новосибирск;25054100299;GC/Рефарминг 2100
Новосибирский;г.Новосибирск;25054100300;GC/Рефарминг 2100
Барнаульский;г.Бийск;25022100246;GC/Рефарминг 900
Барнаульский;г.Барнаул;25022100247;GC/Рефарминг 900
Барнаульский;г.Бийск;25022100248;GC/Рефарминг 900
Барнаульский;г.Барнаул;25022100249;GC/Рефарминг 900
Барнаульский;г.Барнаул;25022100250;GC/Рефарминг 900
Сочинский;Центральный район Сочи;25023100448;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078100280;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078100281;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078100281;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078100282;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078100283;GC/Рефарминг 2100
Грозненский;г.Грозный;25020100244;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078100284;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042100156;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078100286;GC/Рефарминг 2100
Санкт-Петербургский;г.Выборг;25078100287;GC/Рефарминг 2100
Сочинский;Адлерский район Сочи;25023100451;GC/Рефарминг 2100
Сочинский;Адлерский район Сочи;25023100451;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100452;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100452;GC/Рефарминг 2100
Санкт-Петербургский;Ленинградская область_RuR;25047100142;GC/Рефарминг 2100
Санкт-Петербургский;г.Выборг;25047100143;GC/Рефарминг 2100
Санкт-Петербургский;г.Выборг;25047100143;GC/Рефарминг 2100
Московский;г.Фрязино;25077100644;GC/Рефарминг 900
Московский;г.Фрязино;25077100644;GC/Рефарминг 900
Московский;г.Солнечногорск;25077100645;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Юг;25078100288;GC/Рефарминг 2100
Санкт-Петербургский;Ленинградская область_RuR;25047105907;GC/Рефарминг 2100
Московский;Спящая Москва Восток;25077100648;GC/Рефарминг 900
Ростовский-на-Дону;НП Ростовской области;25061101320;GC/Рефарминг 2100
Новосибирский;г.Бердск+Искитим;25054044823;GC/Рефарминг 2100
Московский;Московская обл_RuR_Юг;25077100649;GC/Рефарминг 900
Барнаульский;г.Барнаул;25022042682;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Восток;25078114967;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25078121950;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078110272;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078122707;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078116589;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078109354;GC/Рефарминг 2100
Новосибирский;г.Новосибирск;25054044422;GC/Рефарминг 2100
Московский;Московская обл_RuR_Север;25077100651;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077100652;GC/Рефарминг 900
Московский;Деловая Москва;25077100654;GC/Рефарминг 900
Московский;г.Красногорск;25077100655;GC/Рефарминг 900
Московский;г.Красногорск;25077100656;GC/Рефарминг 900
Кемеровский;г.Кемерово;25042100167;GC/Рефарминг 2100
Новосибирский;г.Бердск+Искитим;25054046408;GC/Рефарминг 2100
Московский;Московская обл_RuR_Восток;25077100657;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25077100658;GC/Рефарминг 900
Новосибирский;г.Бердск+Искитим;25054045413;GC/Рефарминг 2100
Московский;Спящая Москва Восток;25077100659;GC/Рефарминг 900
Московский;Спящая Москва Север;25077100660;GC/Рефарминг 900
Новосибирский;Новосибирская область_RuR;25054100304;GC/Рефарминг 2100
Московский;Московская обл_RuR_Запад;25077100663;GC/Рефарминг 900
Нальчикский;Кабардино-Балкарская Республика_RuR;25007100095;GC/Рефарминг 900
Кемеровский;г.Ленинск-Кузнецкий;25042100168;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078100296;GC/Рефарминг 2100
Московский;г.Дзержинский;25077100665;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25077100666;GC/Рефарминг 900
Ростовский-на-Дону;г.Ростов-на-Дону;25061101321;GC/Рефарминг 2100
Московский;Московская обл_RuR_Юг;25077100667;GC/Рефарминг 900
Новосибирский;г.Новосибирск;25054100305;GC/Рефарминг 2100
Санкт-Петербургский;Колпинский район;25078014332;GC/Рефарминг 2100
Московский;г.Клин;25077100668;GC/Рефарминг 900
Московский;Спящая Москва Запад;25077100669;GC/Рефарминг 900
Московский;Деловая Москва;25077100670;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077100672;GC/Рефарминг 900
Московский;Московская обл_RuR_Юг;25077100674;GC/Рефарминг 900
Московский;Московская обл_RuR_Восток;25077100675;GC/Рефарминг 900
Московский;Московская обл_RuR_Запад;25077100676;GC/Рефарминг 900
Московский;Старая Москва;25077100678;GC/Рефарминг 900
Уфимский;г.Уфа;25002055347;GC/Рефарминг 2100
Уфимский;г.Уфа;25002057383;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078126886;GC/Рефарминг 2100
Московский;Московская обл_RuR_Юг;25077100680;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Юг;25078126892;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25078126896;GC/Рефарминг 2100
Московский;г.Щёлково;25077100681;GC/Рефарминг 900
Московский;Московская агломерация;25077100682;GC/Рефарминг 900
Волгоградский;Большой Волгоград;25034065819;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034065853;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034065854;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034065865;GC/Рефарминг 2100
Московский;г.Щёлково;25077100687;GC/Рефарминг 900
Кемеровский;г.Таштагол+Шерегеш;25042100169;GC/Рефарминг 2100
Новосибирский;г.Бердск+Искитим;25054044408;GC/Рефарминг 2100
Уфимский;г.Стерлитамак;25002108550;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002108551;GC/Рефарминг 2100
Грозненский;г.Грозный;25020102583;GC/Рефарминг 2100
Московский;Московская агломерация;25050142118;GC/Рефарминг 900
Московский;Спящая Москва Север;25077056085;GC/Рефарминг 900
Краснодарский;ст.Тбилисская+Ладожская;25001100049;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002108558;GC/Рефарминг 2100
Московский;г.Лобня;25077100692;GC/Рефарминг 900
Московский;г.Лобня;25050142126;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077143713;GC/Рефарминг 900
Кемеровский;Кемеровская область_RuR;25042045555;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042045557;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042045562;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042045563;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042045564;GC/Рефарминг 2100
Кемеровский;г.Прокопьевск;25042046507;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042046535;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042046536;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25078126922;GC/Рефарминг 2100
Московский;Спящая Москва Восток;25077143725;GC/Рефарминг 900
Санкт-Петербургский;Исторический Питер;25078126927;GC/Рефарминг 2100
Волгоградский;НП Волгоградской области;25034063811;GC/Рефарминг 2100
Московский;г.Наро-Фоминск;25050142238;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Север;25078126932;GC/Рефарминг 2100
Казанский;г.Бугульма;25016055183;GC/Рефарминг 2100
Московский;Старая Москва;25077143741;GC/Рефарминг 900
Московский;Старая Москва;25077143741;GC/Рефарминг 900
Санкт-Петербургский;Исторический Питер;25078126934;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078011663;GC/Рефарминг 2100
Казанский;г.Менделеевск;25016057183;GC/Рефарминг 2100
Краснодарский;ст.Каневская;25023063340;GC/Рефарминг 2100
Казанский;Казань_метро;25016100259;GC/Рефарминг 2100
Казанский;Казань_метро;25016100260;GC/Рефарминг 2100
Казанский;Казань_метро;25016100261;GC/Рефарминг 2100
Казанский;Казань_метро;25016100262;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078126941;GC/Рефарминг 2100
Московский;Старая Москва;25077143761;GC/Рефарминг 900
Московский;VIP Запад;25077100693;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077143762;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Юг;25078100320;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042100176;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042100176;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054046409;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054045445;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25078126966;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002051594;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002101167;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042108408;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002052500;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078126970;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002057315;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078124775;GC/Рефарминг 2100
Санкт-Петербургский;Исторический Питер;25078100322;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042100230;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042100235;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042100237;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042100238;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100240;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042100241;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042100241;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042100243;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042100243;GC/Рефарминг 2100
Уфимский;г.Салават;25002055346;GC/Рефарминг 2100
Уфимский;г.Ишимбай;25002055385;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002056368;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002057340;GC/Рефарминг 2100
Уфимский;г.Туймазы;25002057313;GC/Рефарминг 2100
Уфимский;г.Уфа;25002100282;GC/Рефарминг 2100
Новосибирский;г.Новосибирск;25054100428;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054045475;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054044494;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054045478;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100247;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078126988;GC/Рефарминг 2100
Московский;г.Химки;25050142513;GC/Рефарминг 900
Назрановский;г.Малгобек;25006062408;GC/Рефарминг 2100
Назрановский;г.Назрань;25006062409;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Север;25078126991;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078126993;GC/Рефарминг 2100
Ростовский-на-Дону;г.Ростов-на-Дону;25061113793;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002100283;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078126999;GC/Рефарминг 2100
Краснодарский;г.Абинск+Энем;25023069329;GC/Рефарминг 2100
Краснодарский;г.Славянск-на-Кубани;25023069369;GC/Рефарминг 2100
Краснодарский;г.Новороссийск;25023066968;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034111167;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054044444;GC/Рефарминг 2100
Новосибирский;г.Чулым;25054044446;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054044447;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054044449;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054044448;GC/Рефарминг 2100
Новосибирский;г.Куйбышев+Барабинск;25054044450;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054044451;GC/Рефарминг 2100
Казанский;Республика Татарстан_RuR;25016055130;GC/Рефарминг 2100
Грозненский;г.Грозный;25020100248;GC/Рефарминг 2100
Барнаульский;г.Барнаул;25022045694;GC/Рефарминг 900
Санкт-Петербургский;Пролетарский Питер Восток;25078127008;GC/Рефарминг 2100
Санкт-Петербургский;С.Петербург_метро;25078100333;GC/Рефарминг 2100
Санкт-Петербургский;С.Петербург_метро;25078100334;GC/Рефарминг 2100
Санкт-Петербургский;С.Петербург_метро;25047100146;GC/Рефарминг 2100
Уфимский;Республика Башкортостан_RuR;25002100285;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042104528;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078127012;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25047105961;GC/Рефарминг 2100
Казанский;г.Зеленодольск;25016057198;GC/Рефарминг 2100
Ростовский-на-Дону;г.Таганрог;25061113821;GC/Рефарминг 2100
Московский;Старая Москва;25077100696;GC/Рефарминг 900
Уфимский;г.Уфа;25002055317;GC/Рефарминг 2100
Новосибирский;г.Бердск+Искитим;25054044888;GC/Рефарминг 2100
Казанский;г.Зеленодольск;25016058141;GC/Рефарминг 2100
Казанский;г.Зеленодольск;25016058142;GC/Рефарминг 2100
Московский;VIP Запад;25077100697;GC/Рефарминг 900
Волгоградский;Большой Волгоград;25034065822;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034067800;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034067853;GC/Рефарминг 2100
Казанский;г.Альметьевск;25016057192;GC/Рефарминг 2100
Краснодарский;г.Майкоп;25001069340;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054044491;GC/Рефарминг 2100
Казанский;г.Елабуга;25016100268;GC/Рефарминг 2100
Краснодарский;г.Новороссийск;25023066901;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078127026;GC/Рефарминг 2100
Новосибирский;Новосибирская область_RuR;25054100431;GC/Рефарминг 2100
Сочинский;Лазаревский район Сочи;25023069315;GC/Рефарминг 2100
Московский;Московская агломерация;25050142596;GC/Рефарминг 900
Ростовский-на-Дону;Ростовская область_RuR;25061100233;GC/Рефарминг 2100
Барнаульский;г.Барнаул;25022100255;GC/Рефарминг 900
Санкт-Петербургский;Исторический Питер;25078127032;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078127033;GC/Рефарминг 2100
Назрановский;Республика Ингушетия_RuR;25006062411;GC/Рефарминг 2100
Кемеровский;г.Белово;25042100250;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100251;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100252;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100254;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100255;GC/Рефарминг 2100
Кемеровский;г.Кемерово;25042100256;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042100258;GC/Рефарминг 2100
Кемеровский;г.Новокузнецк;25042100258;GC/Рефарминг 2100
Московский;Спящая Москва Север;25077109003;GC/Рефарминг 900
Новосибирский;г.Новосибирск;25054100434;GC/Рефарминг 2100
Новосибирский;г.Новосибирск;25054100436;GC/Рефарминг 2100
Краснодарский;г.Абинск+Энем;25023100468;GC/Рефарминг 2100
Краснодарский;г.Абинск+Энем;25023100468;GC/Рефарминг 2100
Краснодарский;г.Армавир;25023100469;GC/Рефарминг 2100
Краснодарский;г.Армавир;25023100470;GC/Рефарминг 2100
Краснодарский;г.Абинск+Энем;25023100471;GC/Рефарминг 2100
Краснодарский;г.Кропоткин;25023100473;GC/Рефарминг 2100
Краснодарский;г.Кропоткин;25023100473;GC/Рефарминг 2100
Краснодарский;г.Ейск;25023100475;GC/Рефарминг 2100
Краснодарский;г.Ейск;25023100476;GC/Рефарминг 2100
Барнаульский;г.Барнаул;25022100256;GC/Рефарминг 900
Кемеровский;г.Кемерово;25042100260;GC/Рефарминг 2100
Краснодарский;г.Кропоткин;25023100477;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100270;GC/Рефарминг 2100
Краснодарский;ст.Каневская;25023100478;GC/Рефарминг 2100
Краснодарский;ст.Каневская;25023100478;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25001100050;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100272;GC/Рефарминг 2100
Краснодарский;г.Майкоп;25001100051;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100284;GC/Рефарминг 2100
Кемеровский;Кемеровская область_RuR;25042100291;GC/Рефарминг 2100
Кемеровский;г.Юрга;25042100293;GC/Рефарминг 2100
Грозненский;Чеченская Республика_RuR;25020100250;GC/Рефарминг 2100
Кемеровский;г.Белово;25042100297;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100480;GC/Рефарминг 2100
Уфимский;г.Уфа;25002100286;GC/Рефарминг 2100
Краснодарский;ст.Павловская+Крыловская+Октябрьская+Кущевка;25023100481;GC/Рефарминг 2100
Краснодарский;г.Крымск;25023100482;GC/Рефарминг 2100
Краснодарский;ст.Павловская+Крыловская+Октябрьская+Кущевка;25023100483;GC/Рефарминг 2100
Краснодарский;ст.Павловская+Крыловская+Октябрьская+Кущевка;25023100484;GC/Рефарминг 2100
Краснодарский;г.Крымск;25023100486;GC/Рефарминг 2100
Краснодарский;г.Новороссийск;25023100487;GC/Рефарминг 2100
Краснодарский;Краснодарский край_RuR;25023100488;GC/Рефарминг 2100
Краснодарский;Краснодарский край_RuR;25001100053;GC/Рефарминг 2100
Краснодарский;г.Темрюк;25023100489;GC/Рефарминг 2100
Краснодарский;г.Тимашевск;25023100490;GC/Рефарминг 2100
Краснодарский;Краснодарский край_RuR;25001100054;GC/Рефарминг 2100
Краснодарский;г.Новороссийск;25023100494;GC/Рефарминг 2100
Краснодарский;г.Новороссийск;25023100494;GC/Рефарминг 2100
Краснодарский;г.Новороссийск;25023100494;GC/Рефарминг 2100
Краснодарский;г.Майкоп;25001100056;GC/Рефарминг 2100
Краснодарский;г.Майкоп;25001100057;GC/Рефарминг 2100
Краснодарский;г.Майкоп;25001100059;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100495;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100496;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100496;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100497;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100498;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100499;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100500;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100501;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100502;GC/Рефарминг 2100
Уфимский;г.Уфа;25002100287;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100505;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100505;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100506;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100506;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100507;GC/Рефарминг 2100
Краснодарский;г.Краснодар;25023100507;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100203;GC/Рефарминг 2100
Санкт-Петербургский;Петродворцовый район;25078127041;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034100204;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100205;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100206;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Юг;25078127042;GC/Рефарминг 2100
Санкт-Петербургский;Пролетарский Питер Восток;25078127043;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100208;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100209;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100210;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034100211;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034100211;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100212;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100213;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100215;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100216;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100217;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100218;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100220;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100221;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100222;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100223;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100224;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100225;GC/Рефарминг 2100
Сочинский;Сочи_Rur;25023100508;GC/Рефарминг 2100
Сочинский;Лазаревский район Сочи;25023100509;GC/Рефарминг 2100
Сочинский;Центральный район Сочи;25023100511;GC/Рефарминг 2100
Нальчикский;Кабардино-Балкарская Республика_RuR;25007100098;GC/Рефарминг 900
Нальчикский;Кабардино-Балкарская Республика_RuR;25007100099;GC/Рефарминг 900
Ростовский-на-Дону;Ростовская область_RuR;25061100235;GC/Рефарминг 2100
Нальчикский;Кабардино-Балкарская Республика_RuR;25007100101;GC/Рефарминг 900
Грозненский;Чеченская Республика_RuR;25020100251;GC/Рефарминг 2100
Нальчикский;Кабардино-Балкарская Республика_RuR;25007100102;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077143972;GC/Рефарминг 900
Московский;Спящая Москва Юг;25077143972;GC/Рефарминг 900
Волгоградский;Волгоградская область_RuR;25034100230;GC/Рефарминг 2100
Волгоградский;Большой Волгоград;25034100231;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100232;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100233;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100235;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100236;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100239;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100240;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100241;GC/Рефарминг 2100
Ростовский-на-Дону;г.Каменск-Шахтинский;25061100242;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100243;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100244;GC/Рефарминг 2100
Волгоградский;Волгоградская область_RuR;25034100238;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100245;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100246;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100247;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100248;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100249;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100250;GC/Рефарминг 2100
Ростовский-на-Дону;г.Ростов-на-Дону;25061100251;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100252;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100253;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100254;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100255;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100256;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100257;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100258;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100259;GC/Рефарминг 2100
Ростовский-на-Дону;г.Ростов-на-Дону;25061100260;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100261;GC/Рефарминг 2100
Ростовский-на-Дону;Ростовская область_RuR;25061100262;GC/Рефарминг 2100
Московский;Спящая Москва Север;25077100705;GC/Рефарминг 900
Волгоградский;Волгоградская область_RuR;25034100239;GC/Рефарминг 2100
